nrp;tanggal;shift;cn unit;Alat;jk;jkp_opr;rest_time;Absent;PemotongUlap;TingkatSP;in;out;jk1;RosterCode;NoMesin1;NoMesin2;Terlambat;SKL;SKL2;SKL3;SKL1;InputBY;TGLINPUT;IpoUpdateTime;Follow_Up;Progress;Problem;Ket_Lembur;Aprove_Atasan;Aprove_by;Aprove_tanggal;Aprove_HC;Aprove_HC_by;Aprove_HC_tanggal;Tindakan;Tgl_Tindakan
6113800;2020-07-27 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;-;NULL;NULL;1900-01-00 07:23:00.001;1900-01-00 17:37:00.001;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6113800;2020-07-28 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;-;NULL;NULL;1900-01-00 07:45:00.001;1900-01-00 17:30:00.001;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6113800;2020-07-29 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;-;NULL;NULL;1900-01-00 07:44:00.001;1900-01-00 18:21:00.001;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6113800;2020-07-30 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;-;NULL;NULL;1900-01-00 07:40:00.001;1900-01-00 23:52:00.001;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6113800;2020-07-31 00:00:00.000;;NULL;NULL;NULL;NULL;NULL;L;NULL;NULL;;;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6113800;2020-08-01 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;M;NULL;NULL;1900-01-00 07:40:00.001;1900-01-00 18:08:00.001;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6113800;2020-08-02 00:00:00.000;;NULL;NULL;NULL;NULL;NULL;E;NULL;NULL;;;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6113800;2020-08-03 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;-;NULL;NULL;1900-01-00 08:02:00.001;1900-01-00 18:21:00.001;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6113800;2020-08-04 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;-;NULL;NULL;1900-01-00 06:23:00.001;1900-01-00 17:09:00.001;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6113800;2020-08-05 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;-;NULL;NULL;1900-01-00 07:30:00.001;1900-01-00 21:55:00.001;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6113800;2020-08-06 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;-;NULL;NULL;1900-01-00 06:59:00.001;1900-01-00 17:52:00.001;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6113800;2020-08-07 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;-;NULL;NULL;1900-01-00 07:24:00.001;1900-01-00 18:10:00.001;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6113800;2020-08-08 00:00:00.000;;NULL;NULL;NULL;NULL;NULL;H;NULL;NULL;;;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6113800;2020-08-09 00:00:00.000;;NULL;NULL;NULL;NULL;NULL;E;NULL;NULL;;;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6113800;2020-08-10 00:00:00.000;;NULL;NULL;NULL;NULL;NULL;H;NULL;NULL;;;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6113800;2020-08-11 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;-;NULL;NULL;1900-01-00 09:33:00.001;1900-01-00 17:52:00.001;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6113800;2020-08-12 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;-;NULL;NULL;1900-01-00 06:35:00.001;1900-01-00 19:55:00.001;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6113800;2020-08-13 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;-;NULL;NULL;1900-01-00 07:42:00.001;1900-01-00 20:42:00.001;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6113800;2020-08-14 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;-;NULL;NULL;1900-01-00 06:27:00.001;1900-01-00 17:36:00.001;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6113800;2020-08-15 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;M;NULL;NULL;1900-01-00 10:40:00.001;1900-01-00 19:17:00.001;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6114109;2020-07-16 00:00:00.000;;NULL;NULL;NULL;NULL;NULL;I;NULL;NULL;;;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6114109;2020-07-17 00:00:00.000;;NULL;NULL;NULL;NULL;NULL;I;NULL;NULL;;;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6114109;2020-07-18 00:00:00.000;;NULL;NULL;NULL;NULL;NULL;I;NULL;NULL;;;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6114109;2020-07-19 00:00:00.000;;NULL;NULL;NULL;NULL;NULL;I;NULL;NULL;;;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6114109;2020-07-20 00:00:00.000;;NULL;NULL;NULL;NULL;NULL;I;NULL;NULL;;;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6114109;2020-07-21 00:00:00.000;;NULL;NULL;NULL;NULL;NULL;I;NULL;NULL;;;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6114109;2020-07-22 00:00:00.000;;NULL;NULL;NULL;NULL;NULL;I;NULL;NULL;;;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6114109;2020-07-23 00:00:00.000;;NULL;NULL;NULL;NULL;NULL;I;NULL;NULL;;;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6114109;2020-07-24 00:00:00.000;;NULL;NULL;NULL;NULL;NULL;I;NULL;NULL;;;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6114109;2020-07-25 00:00:00.000;;NULL;NULL;NULL;NULL;NULL;I;NULL;NULL;;;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6114109;2020-07-26 00:00:00.000;;NULL;NULL;NULL;NULL;NULL;I;NULL;NULL;;;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6114109;2020-07-27 00:00:00.000;;NULL;NULL;NULL;NULL;NULL;K;NULL;NULL;;;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6114109;2020-07-28 00:00:00.000;;NULL;NULL;NULL;NULL;NULL;K;NULL;NULL;;;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6114109;2020-07-29 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;-;NULL;NULL;1900-01-00 07:44:00.001;1900-01-00 18:21:00.001;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6114109;2020-07-30 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;-;NULL;NULL;1900-01-00 07:38:00.001;1900-01-00 16:30:00.001;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6114109;2020-07-31 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;-;NULL;NULL;1900-01-00 07:30:00.001;1900-01-00 16:30:00.001;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6114109;2020-08-01 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;-;NULL;NULL;1900-01-00 08:06:00.001;1900-01-00 19:05:00.001;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6114109;2020-08-02 00:00:00.000;;NULL;NULL;NULL;NULL;NULL;E;NULL;NULL;;;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6114109;2020-08-03 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;-;NULL;NULL;1900-01-00 07:41:00.001;1900-01-00 18:20:00.001;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6114109;2020-08-04 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;-;NULL;NULL;1900-01-00 07:48:00.001;1900-01-00 16:30:00.001;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6114109;2020-08-05 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;-;NULL;NULL;1900-01-00 07:27:00.001;1900-01-00 21:54:00.001;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6114109;2020-08-06 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;-;NULL;NULL;1900-01-00 07:02:00.001;1900-01-00 16:30:00.001;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6114109;2020-08-07 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;-;NULL;NULL;1900-01-00 07:05:00.001;1900-01-00 16:30:00.001;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6114109;2020-08-08 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;M;NULL;NULL;1900-01-00 07:17:00.001;1900-01-00 16:30:00.001;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6114109;2020-08-09 00:00:00.000;;NULL;NULL;NULL;NULL;NULL;E;NULL;NULL;;;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6114109;2020-08-10 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;-;NULL;NULL;1900-01-00 07:22:00.001;1900-01-00 22:08:00.001;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6114109;2020-08-11 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;-;NULL;NULL;1900-01-00 07:02:00.001;1900-01-00 18:36:00.001;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6114109;2020-08-12 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;-;NULL;NULL;1900-01-00 06:32:00.001;1900-01-00 21:43:00.001;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6114109;2020-08-13 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;-;NULL;NULL;1900-01-00 06:13:00.001;1900-01-00 19:03:00.001;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6114109;2020-08-14 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;-;NULL;NULL;1900-01-00 07:03:00.001;1900-01-00 19:19:00.001;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6114109;2020-08-15 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;M;NULL;NULL;1900-01-00 05:49:00.001;1900-01-00 16:30:00.001;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6117499;2020-07-16 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;-;NULL;NULL;1900-01-00 07:57:00.001;1900-01-00 16:30:00.001;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6117499;2020-07-17 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;-;NULL;NULL;1900-01-00 08:23:00.001;1900-01-00 16:30:00.001;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6117499;2020-07-18 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;M;NULL;NULL;1900-01-00 07:27:00.001;1900-01-00 23:15:00.001;;5;NULL;NULL;NULL;1,416666667;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6117499;2020-07-19 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;L;NULL;NULL;1900-01-00 10:00:00.001;1900-01-00 12:00:00.001;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6117499;2020-07-20 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;-;NULL;NULL;1900-01-00 07:27:00.001;1900-01-00 19:00:00.001;;5;NULL;NULL;NULL;2,5;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6117499;2020-07-21 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;-;NULL;NULL;1900-01-00 07:27:00.001;1900-01-00 17:56:00.001;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6117499;2020-07-22 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;M;NULL;NULL;1900-01-00 07:30:00.001;1900-01-00 16:55:00.001;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6117499;2020-07-23 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;-;NULL;NULL;1900-01-00 07:48:00.001;1900-01-00 17:35:00.001;;5;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6117499;2020-07-24 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;-;NULL;NULL;1900-01-00 07:32:00.001;1900-01-00 17:10:00.001;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6117499;2020-07-25 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;M;NULL;NULL;1900-01-00 07:02:00.001;1900-01-00 17:57:00.001;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6117499;2020-07-26 00:00:00.000;;NULL;NULL;NULL;NULL;NULL;E;NULL;NULL;;;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6117499;2020-07-27 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;-;NULL;NULL;1900-01-00 07:21:00.001;1900-01-00 18:17:00.001;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6117499;2020-07-28 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;-;NULL;NULL;1900-01-00 07:21:00.001;1900-01-00 18:17:00.001;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6117499;2020-07-29 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;-;NULL;NULL;1900-01-00 07:46:00.001;1900-01-00 17:21:00.001;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6117499;2020-07-30 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;-;NULL;NULL;1900-01-00 07:49:00.001;1900-01-00 16:30:00.001;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6117499;2020-07-31 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;-;NULL;NULL;1900-01-00 07:19:00.001;1900-01-00 16:30:00.001;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6117499;2020-08-01 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;M;NULL;NULL;1900-01-00 07:19:00.001;1900-01-00 16:30:00.001;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6117499;2020-08-02 00:00:00.000;;NULL;NULL;NULL;NULL;NULL;E;NULL;NULL;;;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6117499;2020-08-03 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;-;NULL;NULL;1900-01-00 07:06:00.001;1900-01-00 16:30:00.001;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6117499;2020-08-04 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;-;NULL;NULL;1900-01-00 07:06:00.001;1900-01-00 16:30:00.001;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6117499;2020-08-05 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;-;NULL;NULL;1900-01-00 07:06:00.001;1900-01-00 16:30:00.001;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6117499;2020-08-06 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;-;NULL;NULL;1900-01-00 06:57:00.001;1900-01-00 17:36:00.001;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6117499;2020-08-07 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;-;NULL;NULL;1900-01-00 06:57:00.001;1900-01-00 17:36:00.001;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6117499;2020-08-08 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;M;NULL;NULL;1900-01-00 06:43:00.001;1900-01-00 16:30:00.001;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6117499;2020-08-09 00:00:00.000;;NULL;NULL;NULL;NULL;NULL;E;NULL;NULL;;;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6117499;2020-08-10 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;-;NULL;NULL;1900-01-00 07:30:00.001;1900-01-00 16:30:00.001;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
6117499;2020-08-11 00:00:00.000;1;NULL;NULL;NULL;NULL;NULL;-;NULL;NULL;1900-01-00 07:30:00.001;1900-01-00 16:30:00.001;;5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2020-08-20 00:00:00.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
